   0.00000000       0.00000000    
   6.13592304E-02  0.141984016    
  0.122718461      0.283000916    
  0.184077695      0.422311962    
  0.245436922      0.559558213    
  0.306796163      0.694781303    
  0.368155390      0.828301013    
  0.429514617      0.960479796    
  0.490873843       1.09144151    
  0.552233100       1.22082388    
  0.613592327       1.34763634    
  0.674951553       1.47026575    
  0.736310780       1.58662772    
  0.797670007       1.69442594    
  0.859029233       1.79145193    
  0.920388460       1.87585235    
  0.981747687       1.94630289    
   1.04310691       2.00206161    
   1.10446620       2.04290104    
   1.16582537       2.06895995    
   1.22718465       2.08056235    
   1.28854382       2.07806039    
   1.34990311       2.06174278    
   1.41126227       2.03181696    
   1.47262156       1.98846292    
   1.53398085       1.93192410    
   1.59534001       1.86260152    
   1.65669930       1.78112602    
   1.71805847       1.68839025    
   1.77941775       1.58554447    
   1.84077692       1.47396600    
   1.90213621       1.35521591    
   1.96349537       1.23099267    
   2.02485466       1.10308659    
   2.08621383      0.973335743    
   2.14757299      0.843580902    
   2.20893240      0.715621293    
   2.27029157      0.591169715    
   2.33165073      0.471811384    
   2.39301014      0.358968645    
   2.45436931      0.253872752    
   2.51572847      0.157544896    
   2.57708764       7.07868114E-02
   2.63844705       5.81948785E-03
   2.69980621       7.19048083E-02
   2.76116538      0.127301946    
   2.82252455      0.172034547    
   2.88388395      0.206307620    
   2.94524312      0.230498999    
   3.00660229      0.245148465    
   3.06796169      0.250940293    
   3.12932086      0.248677164    
   3.19068003      0.239247173    
   3.25203919      0.223588809    
   3.31339860      0.202660710    
   3.37475777      0.177420646    
   3.43611693      0.148814052    
   3.49747610      0.117768779    
   3.55883551       8.51903111E-02
   3.62019467       5.19530401E-02
   3.68155384       1.88860297E-02
   3.74291301       1.32444408E-02
   3.80427241       4.37512361E-02
   3.86563158       7.20370933E-02
   3.92699075       9.75970030E-02
   3.98835015      0.120012648    
   4.04970932      0.138941884    
   4.11106873      0.154108033    
   4.17242765      0.165293574    
   4.23378706      0.172341004    
   4.29514599      0.175161347    
   4.35650539      0.173747614    
   4.41786480      0.168189511    
   4.47922373      0.158684775    
   4.54058313      0.145543814    
   4.60194254      0.129186079    
   4.66330147      0.110128231    
   4.72466087       8.89659524E-02
