   0.00000000       0.00000000    
   6.13592304E-02  0.622216225    
  0.122718461       1.21118486    
  0.184077695       1.73916423    
  0.245436922       2.18807554    
  0.306796163       2.55134463    
  0.368155390       2.83311439    
  0.429514617       3.04521847    
  0.490873843       3.20287943    
  0.552233100       3.32034016    
  0.613592327       3.40754747    
  0.674951553       3.46859407    
  0.736310780       3.50207520    
  0.797670007       3.50297713    
  0.859029233       3.46535301    
  0.920388460       3.38494205    
  0.981747687       3.26102424    
   1.04310691       3.09713769    
   1.10446620       2.90064692    
   1.16582537       2.68146420    
   1.22718465       2.45039201    
   1.28854382       2.21756029    
   1.34990311       1.99129450    
   1.41126227       1.77757061    
   1.47262156       1.58001482    
   1.53398085       1.40028787    
   1.59534001       1.23864281    
   1.65669930       1.09447694    
   1.71805847      0.966760993    
   1.77941775      0.854308367    
   1.84077692      0.755902469    
   1.90213621      0.670329750    
   1.96349537      0.596365631    
   2.02485466      0.532749951    
   2.08621383      0.478171766    
   2.14757299      0.431271076    
   2.20893240      0.390660971    
   2.27029157      0.354968876    
   2.33165073      0.322894067    
   2.39301014      0.293272823    
   2.45436931      0.265139043    
   2.51572847      0.237766504    
   2.57708764      0.210683554    
   2.63844705      0.183658928    
   2.69980621      0.156665832    
   2.76116538      0.129837379    
   2.82252455      0.103425220    
   2.88388395       7.77680799E-02
   2.94524312       5.32691814E-02
   3.00660229       3.03757824E-02
   3.06796169       9.55341384E-03
   3.12932086       8.74878932E-03
   3.19068003       2.41388138E-02
   3.25203919       3.63207757E-02
   3.31339860       4.51233424E-02
   3.37475777       5.05121239E-02
   3.43611693       5.25863878E-02
   3.49747610       5.15656732E-02
   3.55883551       4.77733091E-02
   3.62019467       4.16216552E-02
   3.68155384       3.35989930E-02
   3.74291301       2.42539234E-02
   3.80427241       1.41722392E-02
   3.86563158       3.94408079E-03
   3.92699075       5.87562844E-03
   3.98835015       1.48060387E-02
   4.04970932       2.24697310E-02
   4.11106873       2.86065508E-02
   4.17242765       3.30713205E-02
   4.23378706       3.58204357E-02
   4.29514599       3.68951410E-02
   4.35650539       3.64083759E-02
   4.41786480       3.45376283E-02
   4.47922373       3.15210000E-02
   4.54058313       2.76501700E-02
   4.60194254       2.32541021E-02
   4.66330147       1.86713543E-02
   4.72466087       1.42145958E-02
   4.78602028       1.01358062E-02
   4.84737921       6.60191895E-03
   4.90873861       3.68769770E-03
   4.97009754       1.38659333E-03
   5.03145695       3.65943415E-04
   5.09281635       1.66587811E-03
   5.15417528       2.61940039E-03
   5.21553469       3.33159626E-03
   5.27689409       3.90384509E-03
   5.33825302       4.43456275E-03
   5.39961243       5.01701469E-03
   5.46097183       5.73057262E-03
   5.52233076       6.62644161E-03
   5.58369017       7.71307293E-03
   5.64504910       8.94803647E-03
   5.70640850       1.02412561E-02
   5.76776791       1.14700682E-02
   5.82912683       1.25017148E-02
   5.89048624       1.32159609E-02
   5.95184565       1.35208908E-02
   6.01320457       1.33584486E-02
   6.07456398       1.27010932E-02
   6.13592339       1.15447640E-02
   6.19728231       9.90422536E-03
   6.25864172       7.81455915E-03
   6.32000065       5.33820828E-03
   6.38136005       2.57295277E-03
   6.44271946       3.45458131E-04
   6.50407839       3.25074419E-03
   6.56543779       5.96417626E-03
   6.62679720       8.31919722E-03
   6.68815613       1.01853646E-02
   6.74951553       1.14843333E-02
   6.81087446       1.21935420E-02
   6.87223387       1.23378867E-02
   6.93359327       1.19738905E-02
   6.99495220       1.11729624E-02
   7.05631161       1.00094853E-02
   7.11767101       8.55633616E-03
   7.17902994       6.88656652E-03
   7.24038935       5.07723959E-03
   7.30174875       3.21089011E-03
   7.36310768       1.37191999E-03
   7.42446709       3.61744227E-04
   7.48582602       1.92866032E-03
   7.54718542       3.29138432E-03
   7.60854483       4.43826430E-03
   7.66990376       5.37871476E-03
   7.73126316       6.13386137E-03
   7.79262257       6.72617182E-03
   7.85398149       7.17173377E-03
   7.91534090       7.47735146E-03
   7.97670031       7.64237856E-03
   8.03805923       7.66327837E-03
   8.09941864       7.53812073E-03
   8.16077805       7.26883346E-03
   8.22213745       6.86057843E-03
   8.28349590       6.31929049E-03
   8.34485531       5.64938458E-03
   8.40621471       4.85347165E-03
   8.46757412       3.93479085E-03
   8.52893353       2.90160603E-03
   8.59029198       1.77173188E-03
   8.65165138       5.75158279E-04
   8.71301079       6.46517554E-04
   8.77437019       1.84390380E-03
   8.83572960       2.96571804E-03
   8.89708900       3.96498106E-03
   8.95844746       4.80379350E-03
   9.01980686       5.45568718E-03
   9.08116627       5.90551598E-03
   9.14252567       6.14764169E-03
   9.20388508       6.18358003E-03
   9.26524353       6.02014177E-03
   9.32660294       5.66863548E-03
   9.38796234       5.14508830E-03
   9.44932175       4.47096862E-03
   9.51068115       3.67369177E-03
   9.57204056       2.78627709E-03
   9.63339901       1.84583582E-03
   9.69475842       8.90953641E-04
   9.75611782       4.16082912E-05
   9.81747723       9.20209393E-04
   9.87883663       1.72085990E-03
   9.94019508       2.42833910E-03
   10.0015545       3.03559424E-03
   10.0629139       3.54159693E-03
   10.1242733       3.94832622E-03
   10.1856327       4.25785175E-03
   10.2469921       4.47045267E-03
   10.3083506       4.58431989E-03
   10.3697100       4.59675491E-03
   10.4310694       4.50619636E-03
   10.4924288       4.31408640E-03
   10.5537882       4.02573077E-03
   10.6151466       3.64978868E-03
   10.6765060       3.19672120E-03
   10.7378654       2.67702690E-03
   10.7992249       2.10023089E-03
   10.8605843       1.47523906E-03
   10.9219437       8.11998092E-04
   10.9833021       1.23706501E-04
   11.0446615       5.71540848E-04
   11.1060209       1.25064456E-03
   11.1673803       1.88727782E-03
   11.2287397       2.45508878E-03
   11.2900982       2.93125561E-03
   11.3514576       3.29919113E-03
   11.4128170       3.54960049E-03
   11.4741764       3.67982476E-03
   11.5355358       3.69210960E-03
   11.5968952       3.59177357E-03
   11.6582537       3.38611240E-03
   11.7196131       3.08432989E-03
   11.7809725       2.69817770E-03
   11.8423319       2.24257284E-03
   11.9036913       1.73549249E-03
   11.9650497       1.19684357E-03
   12.0264091       6.46576053E-04
   12.0877686       1.02733167E-04
   12.1491280       4.19804506E-04
   12.2104874       9.09471186E-04
   12.2718468       1.35720323E-03
   12.3332052       1.75527262E-03
   12.3945646       2.09650374E-03
   12.4559240       2.37433193E-03
   12.5172834       2.58363294E-03
   12.5786428       2.72176834E-03
   12.6400013       2.78913579E-03
   12.7013607       2.78876536E-03
   12.7627201       2.72503728E-03
   12.8240795       2.60212086E-03
   12.8854389       2.42295652E-03
   12.9467974       2.18938547E-03
   13.0081568       1.90346781E-03
   13.0695162       1.56940636E-03
   13.1308756       1.19512598E-03
   13.1922350       7.92651437E-04
   13.2535944       3.76959099E-04
   13.3149529       3.63030376E-05
   13.3763123       4.33283101E-04
   13.4376717       8.03535222E-04
   13.4990311       1.14014081E-03
   13.5603905       1.43843656E-03
   13.6217489       1.69412233E-03
   13.6831083       1.90181041E-03
   13.7444677       2.05482380E-03
   13.8058271       2.14639935E-03
   13.8671865       2.17172131E-03
   13.9285460       2.12978618E-03
   13.9899044       2.02418142E-03
   14.0512638       1.86239777E-03
   14.1126232       1.65401539E-03
   14.1739826       1.40863471E-03
   14.2353420       1.13450584E-03
   14.2967005       8.38405162E-04
   14.3580599       5.26644231E-04
   14.4194193       2.06492987E-04
   14.4807787       1.12906571E-04
   14.5421381       4.20781493E-04
   14.6034975       7.06142047E-04
   14.6648560       9.59739846E-04
   14.7262154       1.17562001E-03
   14.7875748       1.35149295E-03
   14.8489342       1.48774032E-03
   14.9102936       1.58556981E-03
   14.9716520       1.64527074E-03
   15.0330114       1.66547648E-03
