   0.00000000       0.00000000    
   6.13592304E-02   2.20820890E-03
  0.122718461       9.08418372E-03
  0.184077695       2.13103909E-02
  0.245436922       3.97767201E-02
  0.306796163       6.52346760E-02
  0.368155390       9.79074463E-02
  0.429514617      0.137196258    
  0.490873843      0.181630850    
  0.552233100      0.229131639    
  0.613592327      0.277509868    
  0.674951553      0.325004846    
  0.736310780      0.370624632    
  0.797670007      0.414143711    
  0.859029233      0.455773145    
  0.920388460      0.495666206    
  0.981747687      0.533481538    
   1.04310691      0.568178892    
   1.10446620      0.598105192    
   1.16582537      0.621313393    
   1.22718465      0.635982215    
   1.28854382      0.640795410    
   1.34990311      0.635176361    
   1.41126227      0.619330049    
   1.47262156      0.594108403    
   1.53398085      0.560763597    
   1.59534001      0.520682514    
   1.65669930      0.475190163    
   1.71805847      0.425471932    
   1.77941775      0.372609854    
   1.84077692      0.317678750    
   1.90213621      0.261831224    
   1.96349537      0.206319258    
   2.02485466      0.152440846    
   2.08621383      0.101439230    
   2.14757299       5.43999746E-02
   2.20893240       1.21837007E-02
   2.27029157       2.45900396E-02
   2.33165073       5.55158332E-02
   2.39301014       8.03545639E-02
   2.45436931       9.89895239E-02
   2.51572847      0.111404307    
   2.57708764      0.117687806    
   2.63844705      0.118057527    
   2.69980621      0.112882607    
   2.76116538      0.102686927    
   2.82252455       8.81224275E-02
   2.88388395       6.99186474E-02
   2.94524312       4.88276258E-02
   3.00660229       2.55855042E-02
   3.06796169       9.02042491E-04
   3.12932086       2.45269854E-02
   3.19068003       5.00014983E-02
   3.25203919       7.48113543E-02
   3.31339860       9.82527137E-02
   3.37475777      0.119663812    
   3.43611693      0.138468146    
   3.49747610      0.154211283    
   3.55883551      0.166581124    
   3.62019467      0.175408214    
   3.68155384      0.180649221    
   3.74291301      0.182361394    
   3.80427241      0.180677980    
   3.86563158      0.175792769    
   3.92699075      0.167956933    
   3.98835015      0.157483891    
   4.04970932      0.144753650    
   4.11106873      0.130207583    
   4.17242765      0.114330068    
   4.23378706       9.76204574E-02
   4.29514599       8.05637315E-02
   4.35650539       6.36080652E-02
   4.41786480       4.71531712E-02
   4.47922373       3.15482356E-02
   4.54058313       1.70947313E-02
   4.60194254       4.04944504E-03
   4.66330147       7.37527059E-03
   4.72466087       1.70147158E-02
   4.78602028       2.47572958E-02
   4.84737921       3.05497590E-02
   4.90873861       3.43991667E-02
   4.97009754       3.63692008E-02
   5.03145695       3.65703776E-02
   5.09281635       3.51464413E-02
   5.15417528       3.22610252E-02
   5.21553469       2.80884579E-02
   5.27689409       2.28099134E-02
   5.33825302       1.66134592E-02
   5.39961243       9.69474204E-03
   5.46097183       2.25587515E-03
   5.52233076       5.49793476E-03
   5.58369017       1.33628165E-02
   5.64504910       2.11402103E-02
   5.70640850       2.86397357E-02
   5.76776791       3.56812812E-02
   5.82912683       4.20968682E-02
